target,source,weight
D2HGDH,ERM,-0.945254885
FKRP,ERM,1.680800823
SLC26A11,ERM,-0.448525107
F2R,ERM,1.507097027
DHTKD1,ERM,0.487980677
ZNF746,ERM,0.195113899
TMEM136,ERM,0.995180017
ZNF322,ERM,0.874085408
OGFOD3,ERM,1.141472593
ZNF678,ERM,1.11831226
ZBTB2,ERM,0.989966843
SGSH,ERM,0.897761353
SETD2,ERM,1.265192452
YIPF6,ERM,1.748075064
IBA57,ERM,0.674069477
C5orf24,ERM,0.487796164
ADO,ERM,-0.142546071
CREB3L2,ERM,1.365554252
UNC5C,ERM,1.945597592
RGMA,ERM,1.224640767
EXT1,ERM,1.44304485
ATP6AP2,ERM,1.08455986
BACE2,ERM,0.68254849
FIGN,ERM,1.39091736
B4GALNT4,ERM,-0.567395659
AP1S2,ERM,0.154686399
FBXL6,ERM,-2.837893046
YBEY,ERM,-0.487636824
CLN8,ERM,1.231019884
PLCXD1,ERM,-0.269601859
EXOC7,ERM,0.291117228
CEP97,ERM,1.053543457
MXRA7,ERM,0.785950186
SATB1,ERM,0.28173945
PLCB1,ERM,1.178589269
TTC3,ERM,0.889198286
COL18A1,ERM,0.520905702
ZNF721,ERM,0.823585421
SRPR,ERM,0.922687762
EWSR1,ERM,-0.828746937
GJC1,ERM,2.25203528
MTA1,ERM,-0.675021194
CADM1,ERM,1.58235005
LYSMD4,ERM,1.275652828
NKX2-5,ERM,-0.944299486
GPC6,ERM,0.458705229
PTTG1IP,ERM,2.137599766
ZNF623,ERM,0.46764655
BCOR,ERM,0.518024923
ASB7,ERM,1.224012164
EP400,ERM,0.164898057
COA5,ERM,-0.084925795
PRR14L,ERM,1.128346362
ZNRF3,ERM,1.510257573
TRMT12,ERM,0.860362981
FAM101B,ERM,0.82055488
TRIM52,ERM,0.711073083
CMTM4,ERM,1.284255615
TMEM50A,ERM,0.951119721
CBX6,ERM,0.713184546
KREMEN1,ERM,0.766771545
TRAIP,ERM,-0.091978891
EMILIN3,ERM,1.471686273
RBM12B,ERM,0.237944113
BTBD9,ERM,1.368241397
KIRREL,ERM,1.620121543
IQGAP3,ERM,0.290490429
PRKX,ERM,0.356884011
SMTN,ERM,-1.241178256
TBX1,ERM,-1.065409246
TSPYL2,ERM,-0.832961548
C22orf46,ERM,0.484173671
PCDH9,ERM,2.228876959
OAF,ERM,-0.10124093
ZDHHC23,ERM,1.21516855
EFNA5,ERM,1.78905311
SS18L1,ERM,0.393979793
KNTC1,ERM,0.140320496
WDR27,ERM,-0.803940014
FOXO4,ERM,-0.057011848
POU3F2,ERM,0.833611334
PROS1,ERM,1.125516796
ZFP1,ERM,-1.708196783
XPOT,ERM,0.557828638
SNN,ERM,0.851085181
AMER1,ERM,1.199173474
ZBTB40,ERM,0.503184558
ATL3,ERM,0.813333032
UBE2G2,ERM,0.159216736
TMED9,ERM,0.286589078
RBM33,ERM,-0.132299494
JAG2,ERM,0.564166524
ZFP90,ERM,-0.357494291
SIVA1,ERM,-1.556721624
BRI3BP,ERM,1.54796101
ROBO2,ERM,1.291282283
BRF1,ERM,0.591041737
MANEAL,ERM,0.712767896
PURA,ERM,0.709244266
DDX51,ERM,-0.036941164
NOMO2,ERM,0.744336455
NRBP2,ERM,-1.299354827
ZNF445,ERM,0.534608553
PRPF39,ERM,-1.11269133
CDK10,ERM,-2.080889722
ATP6V0A2,ERM,1.645169133
C14orf80,ERM,-0.534738791
HGS,ERM,-0.628310055
MRPL30,ERM,0.383991303
METTL7A,ERM,2.364072503
NR2F2,ERM,0.891222285
SP1,ERM,0.712061902
PCGF3,ERM,0.044317403
P4HB,ERM,0.694407703
PBX1,ERM,1.128974358
BRWD1,ERM,0.256222193
EP400NL,ERM,-0.123258992
MYBL1,ERM,0.86801642
DMWD,ERM,0.540135329
SLC52A2,ERM,0.808861725
NAT8L,ERM,1.239777379
GNB1L,ERM,-2.500364186
LAMP1,ERM,0.576486853
KLHDC8B,ERM,-0.471503353
SETD4,ERM,-0.357326786
RNPC3,ERM,-0.617421352
BICD2,ERM,1.574695007
LRCH3,ERM,0.448314384
ZNF529,ERM,-0.06553611
AIDA,ERM,1.112783412
ZBTB6,ERM,0.937498286
BCL9L,ERM,0.644428329
KIF18B,ERM,-0.494171691
MKL2,ERM,0.853255092
CA5BP1,ERM,0.92344894
BACE1,ERM,1.185607234
KPNA4,ERM,0.772212204
ZNF197,ERM,0.483957458
BTN3A2,ERM,0.059281206
INSIG1,ERM,0.917052538
TMEM222,ERM,0.385520803
SMYD4,ERM,0.470922672
GPATCH8,ERM,0.345858813
LYRM7,ERM,1.238964012
ZNF397,ERM,0.159614469
ZSCAN30,ERM,0.603588849
TPCN1,ERM,0.781677694
POFUT2,ERM,1.334191267
ZDHHC17,ERM,1.686201997
PPARA,ERM,1.153774808
TEAD1,ERM,0.408153733
ENTPD5,ERM,0.977538701
KIAA1598,ERM,0.724261701
TSPYL4,ERM,-1.176518073
FNBP1,ERM,0.525717701
BCAM,ERM,-2.406186147
COL4A1,ERM,0.736335474
SIRT7,ERM,-1.305124251
TET3,ERM,0.990113766
ZNF286A,ERM,1.226452522
SAMD11,ERM,-0.382343806
B3GALTL,ERM,1.646419369
TCEA1,ERM,0.556861411
FANCA,ERM,-0.469239619
SEMA4D,ERM,1.584123988
LIN28B,ERM,0.997038012
FANCM,ERM,1.697879012
FAM122A,ERM,0.16581
ARHGAP11B,ERM,0.717053904
CYHR1,ERM,-0.56290476
KLHL17,ERM,-0.417302998
ANKRD19P,ERM,-2.511293672
ARL4C,ERM,1.025969263
C11orf95,ERM,0.94433975
MAPK12,ERM,-1.308222986
COL4A5,ERM,0.923751328
NCR3LG1,ERM,2.034789726
HES4,ERM,-2.475689961
CHM,ERM,0.888034377
H2AFX,ERM,-0.453127432
SRSF10,ERM,0.010739233
NDOR1,ERM,-0.051918728
FAM72B,ERM,0.249956255
LDOC1L,ERM,0.9514354
PTAR1,ERM,0.858811401
ZDHHC9,ERM,1.683847491
ZBED6CL,ERM,-0.095646276
TMEM120B,ERM,0.792672154
MTF1,ERM,1.016209589
TMEM201,ERM,1.263539488
NHLRC3,ERM,-0.217559694
BEND4,ERM,0.499476499
MSL1,ERM,0.758718315
DHFRP1,ERM,0.312929653
ZNF292,ERM,0.712864985
ADAT2,ERM,0.026012329
H1F0,ERM,0.135447446
LITAF,ERM,-0.434197269
ARID2,ERM,0.951393968
S100A13,ERM,-2.214169152
ZNF33A,ERM,1.077893935
LIN54,ERM,0.621585388
KAZN,ERM,-0.501568325
SLC35E2B,ERM,1.229819061
KIAA0895L,ERM,-0.013598083
PLEKHG4,ERM,-0.638130379
ACADSB,ERM,0.936791636
TMEM63A,ERM,0.957692216
MPHOSPH8,ERM,0.815981985
FAM217B,ERM,0.949089634
LCOR,ERM,1.490793904
POM121,ERM,1.028135315
ZBTB44,ERM,1.337574381
SLC35F1,ERM,1.30855873
PTPN1,ERM,0.524902328
EVL,ERM,-0.694451547
EPHB4,ERM,0.876062159
PPP1R26,ERM,0.56926152
TSC22D2,ERM,1.127775688
PIK3R4,ERM,1.181546582
GDAP2,ERM,0.468885595
AFAP1,ERM,0.227910469
MAN2A2,ERM,0.905407812
CACNA1H,ERM,1.122856639
SULF2,ERM,0.688531655
PLXNB2,ERM,0.816279406
XRCC2,ERM,0.96517966
MYO6,ERM,0.94049118
TCF4,ERM,0.905404861
RABL6,ERM,-0.641995686
ZKSCAN5,ERM,0.815757148
ZFP62,ERM,0.177251986
ERI2,ERM,1.363004914
ZNF33B,ERM,0.839465143
ZNF512B,ERM,-0.127675027
ZNF431,ERM,0.964816401
NF1,ERM,0.721403123
VKORC1L1,ERM,1.291846464
COL27A1,ERM,0.14747798
GM2A,ERM,1.746476997
SNHG17,ERM,-1.601381589
CD47,ERM,1.433696735
CTBP1-AS2,ERM,0.156918645
C6orf106,ERM,0.685482428
NHLRC2,ERM,0.882267331
KPNA5,ERM,0.128452965
ZNF252P,ERM,0.327667065
PDLIM7,ERM,-1.245327498
SLC39A10,ERM,2.428638393
ZNF100,ERM,0.427394809
ZNF398,ERM,0.278902706
GMFB,ERM,0.761023527
ZMYM1,ERM,0.917238903
MAFG,ERM,0.183765563
ARRDC1,ERM,-1.102905921
KIAA1671,ERM,0.848816137
IGF2R,ERM,1.489178629
SLC25A29,ERM,0.192777438
PGAP1,ERM,1.422295994
SRC,ERM,0.52715453
PCNXL3,ERM,1.117845801
LRRC8B,ERM,1.737076714
ABCB8,ERM,0.115191959
SND1,ERM,-0.097649311
ENTPD4,ERM,1.957981268
KANK2,ERM,1.113261656
FITM2,ERM,2.485276331
DDI2,ERM,0.979838252
TRIM33,ERM,0.512098969
LRP10,ERM,0.796187251
ZNF655,ERM,0.996668315
SLC22A5,ERM,0.908198007
ADARB1,ERM,0.164803565
OGDHL,ERM,-2.589591637
STMN3,ERM,-0.242513859
SIPA1L1,ERM,0.785913065
PIGN,ERM,1.611404118
COL4A6,ERM,0.007745346
GPX1P1,ERM,-1.620359148
ENTPD6,ERM,0.960744735
ENPP1,ERM,1.423489581
PHF2,ERM,0.226557084
RPS26,ERM,-1.760675852
PSAP,ERM,0.91129308
HOXC6,ERM,-0.22826874
EME2,ERM,0.058727431
ZNF780A,ERM,0.896968566
SLC9A8,ERM,1.445917148
OCLN,ERM,1.933528919
GPAA1,ERM,-0.28027449
SPG7,ERM,-0.110422937
ERO1L,ERM,1.781262374
ZNF121,ERM,0.492329576
MPZL1,ERM,1.670972051
VPS13A,ERM,0.681845014
AKAP17A,ERM,0.140454576
ELOVL2,ERM,1.743126513
SNHG12,ERM,-2.032242091
NOL8,ERM,0.440126876
MRPL42,ERM,-0.282871636
ENTPD7,ERM,1.440184455
ZNF84,ERM,0.75724138
SIRPA,ERM,1.083833311
CD2AP,ERM,1.054769203
NUP62CL,ERM,-0.565426155
SFI1,ERM,-2.7162514
ZNF248,ERM,0.509037896
ZNF770,ERM,1.186219816
HMGN5,ERM,-1.250808648
MIER1,ERM,1.689137037
MAN1A2,ERM,1.947734898
RPS6KL1,ERM,-0.298312605
DDX42,ERM,0.104965509
STYX,ERM,1.08037376
UCKL1,ERM,-3.349967269
ZKSCAN8,ERM,1.052664625
HOXC4,ERM,-0.160195457
ASPH,ERM,1.347247054
WWP2,ERM,0.32968291
GFPT1,ERM,0.803264961
ITSN2,ERM,0.817243816
MGEA5,ERM,0.675656805
FAM115A,ERM,0.32556314
ZNF587,ERM,0.153260888
MAFK,ERM,-0.439616773
DDX39B,ERM,-0.890011846
NUDT16,ERM,0.003876516
TLK1,ERM,0.843498484
MDM4,ERM,0.177048531
KLHL9,ERM,0.138794903
C6orf89,ERM,2.343538678
SLC9A6,ERM,1.01747818
FAN1,ERM,1.297595073
CEP290,ERM,-0.220592603
C1orf85,ERM,-0.966336297
SMOC1,ERM,1.27070803
ZNF652,ERM,0.121642761
SMURF1,ERM,0.428181044
SLC5A3,ERM,1.801794349
COLGALT2,ERM,1.358298491
TMEM184B,ERM,1.03109355
LRIG2,ERM,1.02849267
FOXJ3,ERM,0.581942531
ARHGAP11A,ERM,0.829665049
DENND4B,ERM,-0.320257377
R3HDM4,ERM,0.143164393
RUNDC1,ERM,0.546926414
TYW1,ERM,1.759353454
SFMBT2,ERM,1.046403657
ITPRIPL1,ERM,1.790365006
SMC5,ERM,0.830214465
SREBF2,ERM,0.948810962
DZIP3,ERM,0.70863502
KIAA0753,ERM,0.662794122
ATG9A,ERM,1.06404352
TBKBP1,ERM,-0.134877685
NAGA,ERM,0.987316798
SGMS1,ERM,1.95898264
COX20,ERM,-0.070042042
CHML,ERM,1.090962747
TATDN3,ERM,-0.904544885
RBM20,ERM,0.107803445
PCMTD2,ERM,-0.164546437
EFCAB7,ERM,-0.375761965
ZYG11A,ERM,0.755216047
SYS1,ERM,1.232583281
TRAF3IP1,ERM,0.430339208
PHACTR4,ERM,0.79580071
ZDHHC18,ERM,0.992532262
TMEM57,ERM,1.992809123
ZDBF2,ERM,1.255005632
BMPR2,ERM,1.714431604
OXLD1,ERM,-1.160256013
MRPL38,ERM,-1.150825395
SDHD,ERM,-1.599895972
NEU1,ERM,0.445436689
HSPA1B,ERM,-1.303134483
HLA-C,ERM,-0.458049416
DDR1,ERM,1.155063083
HLA-E,ERM,0.372547457
ZNF616,ERM,-0.02207897
CRHR1-IT1,ERM,0.504171022
GABBR1,ERM,-1.119547153
RANBP17,ERM,-0.458599135
ZNF204P,ERM,0.0284495
TCTN1,ERM,0.851601909
ZBTB48,ERM,-0.235797718
C11orf83,ERM,-2.282165975
ZNF783,ERM,0.176747725
SLC35B4,ERM,1.81794765
TRIQK,ERM,-0.991514015
PSENEN,ERM,-1.344096832
LGR4,ERM,1.953006793
PDE7A,ERM,-0.14282379
TMEM170B,ERM,0.560044454
TECPR1,ERM,0.353065316
ITPRIPL2,ERM,1.616864026
CRYZL1,ERM,-0.956849541
C5orf51,ERM,0.469563647
ZNF316,ERM,0.275117588
NYNRIN,ERM,0.532177596
AP000525.9,ERM,0.345837944
PTPLB,ERM,1.850204655
WDR52,ERM,-0.089612654
SETD5-AS1,ERM,-0.908193162
SACM1L,ERM,0.815696102
C17orf51,ERM,0.929197378
ZNF580,ERM,-0.415472775
DENND1B,ERM,0.72645946
SFT2D2,ERM,1.874725628
FGFR1OP,ERM,-0.428750853
KLHL23,ERM,0.27719112
TRIM59,ERM,1.634513954
NRAS,ERM,0.930601729
QTRT1,ERM,-1.564171233
CHUK,ERM,-0.000422903
COG8,ERM,0.670014987
RBMXL1,ERM,0.935980143
LEPROT,ERM,1.252268333
ATF6B,ERM,0.556633664
SLC35F6,ERM,1.609057479
ZNF134,ERM,1.114512457
EMP2,ERM,1.665236606
DNASE1,ERM,1.195146708
CSNK1E,ERM,0.19924336
GALT,ERM,-2.134532141
ITGA1,ERM,1.629167674
AP1G2,ERM,-1.834842807
CARKD,ERM,-1.033882641
TTLL3,ERM,-2.733843244
CPNE1,ERM,-0.915136295
RCN1P2,ERM,1.173788939
ZBED1,ERM,0.867900317
DDX12P,ERM,-0.385942327
C22orf29,ERM,0.424599585
NEURL4,ERM,-0.2145045
TTC3P1,ERM,1.268690808
PEX26,ERM,0.794818838
GOLGA8B,ERM,-1.021664746
MIR17HG,ERM,-1.521535166
TMEM242,ERM,1.343312148
TMEM167B,ERM,1.028583743
CYB5RL,ERM,0.856704292
CROCCP2,ERM,-0.783655762
FNIP1,ERM,1.849345719
RP11-204C16.4,ERM,0.974616307
TENM3,ERM,1.02820964
AC007390.5,ERM,1.163567335
NBPF1,ERM,-0.170060021
CCNL2,ERM,-1.11785122
PPT2,ERM,0.706282168
CKMT1A,ERM,-2.446063142
NSUN5P1,ERM,-2.188529226
RP11-54O7.3,ERM,-0.115373702
AFG3L1P,ERM,-0.732860474
EPB41L4A-AS1,ERM,-2.044268114
ATXN1L,ERM,1.047126945
SMIM13,ERM,1.338093514
CTD-2228K2.7,ERM,-1.297775423
PLEKHM1,ERM,-0.188682283
FAM195B,ERM,-0.201112226
IPO7P2,ERM,0.794091318
SLC26A6,ERM,-0.191877402
FGD5-AS1,ERM,0.590746365
TLK2P1,ERM,1.035989033
BAIAP2-AS1,ERM,0.89842955
RP11-31F15.1,ERM,0.041280272
TMEM185B,ERM,1.196290635
C14orf132,ERM,0.844236206
PARG,ERM,0.091851714
TP73-AS1,ERM,0.289356433
SCAMP4,ERM,1.078035487
SEC63P1,ERM,1.172400081
HCG11,ERM,0.659113395
DHFR,ERM,0.60564364
RP11-206L10.11,ERM,-0.511751604
XIST,ERM,-0.662652275
RP5-1180C10.2,ERM,-1.624760335
HCG18,ERM,0.193132854
CTD-2619J13.14,ERM,0.343200607
SNHG15,ERM,-1.544270007
SNHG7,ERM,-1.712033191
HOTAIRM1,ERM,-0.325180492
RP4-775C13.1,ERM,-0.276061757
ZNF37BP,ERM,-0.191516348
ZNF736,ERM,-0.244746968
MAGI2-AS3,ERM,-0.037420856
JRK,ERM,0.249723288
GAS5,ERM,-2.031630638
LINC00338,ERM,-0.821994938
PPP1R3E,ERM,-0.19671922
RP5-827C21.1,ERM,-2.029212491
NUS1P1,ERM,0.715682064
ZBTB22,ERM,-0.221008605
AD000090.2,ERM,-0.201406596
ZBED5,ERM,0.467590636
RNF103,ERM,2.252805819
TMEM189,ERM,0.633238917
RPL36A,ERM,-1.395083199
CD302,ERM,2.107740154
SNHG3,ERM,-2.228576367
C15orf38,ERM,0.663947222
AP5Z1,ERM,-0.772278609
MICAL3,ERM,0.594078464
KCTD7,ERM,0.638709335
SCARF2,ERM,0.695891164
APOBEC3C,ERM,-0.407432884
N4BP2L2,ERM,-0.37879652
NEAT1,ERM,-1.270808481
CRNDE,ERM,-1.853776751
OIP5-AS1,ERM,0.500925853
MARS2,ERM,0.18773576
HAUS5,ERM,-1.121769287
PDCD6,ERM,-1.648875396
THAP9-AS1,ERM,-0.192692151
SHANK3,ERM,-0.394381614
RTN3P1,ERM,1.850821742
MALAT1,ERM,0.050027532
TUG1,ERM,1.179597821
GS1-251I9.4,ERM,-1.308346345
UTP14C,ERM,1.840920677
ZNF260,ERM,1.141102479
PABPC4L,ERM,0.15896164
FPGT,ERM,-0.834528658
MEX3A,ERM,0.523949803
POLR2M,ERM,0.737063845
SNHG1,ERM,-1.722218657
POLG2,ERM,0.628714518
KIAA1147,ERM,0.727381954
RP11-349A22.5,ERM,0.15468537
LINC00641,ERM,0.643708244
RP4-773N10.4,ERM,0.472146669
CEP95,ERM,-0.230346663
LINC00657,ERM,1.143268662
RP1-239B22.5,ERM,1.892366495
RP6-24A23.6,ERM,-0.672888773
ERVK13-1,ERM,-0.373934423
GS1-358P8.4,ERM,0.140464458
VPS9D1-AS1,ERM,0.215396844
RP6-24A23.7,ERM,-0.253211665
GAN,ERM,1.466141261
SPON1,ERM,1.203498509
RP11-159D12.2,ERM,-2.02389197
OTUD7B,ERM,0.764078352
RNF115,ERM,0.110026318
BAHCC1,ERM,0.499382914
NBPF15,ERM,-1.064837262
RP11-242D8.1,ERM,-1.175196682
RP11-18I14.10,ERM,-1.512121042
NBPF9,ERM,-0.104022012
EGLN2,ERM,-1.022063634
NUDT3,ERM,0.672156423
KMT2B,ERM,0.573868392
POM121C,ERM,1.460333513
RP11-504P24.8,ERM,-0.502655969
DCP1A,ERM,0.073649415
EPOP,ERM,1.212633726
NOL12,ERM,-1.649211134
SOCS7,ERM,1.155326324
PI4KAP1,ERM,-1.02441986
ZNF280B,ERM,1.061843451
MLLT6,ERM,0.523266065
SYNRG,ERM,1.000772472
TADA2A,ERM,0.592193136
PIP4K2B,ERM,0.894138738
AL133325.3,ERM,-2.158268207
DDX52,ERM,0.614905589
MYO19,ERM,-0.289374962
DHRS11,ERM,-0.514625338
ACACA,ERM,1.477629513
AC005332.6,ERM,0.551812696
RP11-574K11,ERM,-4.53748372
AL035425.4,ERM,0.151599068
EBLN3P,ERM,0.725203002
GCLC,OMM,0.053641506
NFYA,OMM,0.161656173
NIPAL3,OMM,1.33578695
ENPP4,OMM,1.17399226
SEMA3F,OMM,1.24657214
CD99,OMM,0.887834226
LASP1,OMM,0.71982391
M6PR,OMM,1.043729848
CFLAR,OMM,0.204581759
NDUFAF7,OMM,-0.834018702
RBM5,OMM,-0.311445113
SLC7A2,OMM,1.60959935
SARM1,OMM,0.241735161
CAMKK1,OMM,0.097209541
RECQL,OMM,-0.764184981
ARHGAP33,OMM,-0.422813843
CDC27,OMM,0.092166921
SPPL2B,OMM,0.553836003
CREBBP,OMM,0.182775624
GCFC2,OMM,-0.242279797
RHBDD2,OMM,0.767375516
IBTK,OMM,0.499405823
ZNF195,OMM,-0.804273852
MYCBP2,OMM,0.260200054
ZFX,OMM,-0.067521723
LAMP2,OMM,1.404689926
GDE1,OMM,0.896681887
TMEM98,OMM,0.937653508
TMEM132A,OMM,1.440058402
ZNF263,OMM,0.187536917
MAP3K9,OMM,0.396395313
JHDM1D,OMM,0.371242754
PHTF2,OMM,1.18378218
FARP2,OMM,0.169105189
IFRD1,OMM,-0.150884897
ARHGAP44,OMM,0.446870188
ELAC2,OMM,2.094881318
ADIPOR2,OMM,1.353383258
PAFAH1B1,OMM,0.247026384
KIAA0100,OMM,0.968648391
PAX6,OMM,-0.666806441
LUC7L,OMM,-1.235788253
CACNA2D2,OMM,0.808129621
PIGQ,OMM,0.547934486
CRAMP1L,OMM,-0.081601875
JARID2,OMM,0.808508786
ADAM22,OMM,1.251717359
CYB561,OMM,1.211234357
SPAG9,OMM,0.666256747
CELSR3,OMM,1.104317315
AASS,OMM,4.236737036
PKD1,OMM,0.461017563
SEC62,OMM,0.778030855
REV3L,OMM,0.678309964
POMT2,OMM,1.28701387
BAZ1B,OMM,0.179555469
ZNF207,OMM,-0.894423182
IFFO1,OMM,-0.511347896
NISCH,OMM,-0.025313548
IDS,OMM,0.832484447
CLCN6,OMM,0.779344381
MRC2,OMM,2.330365143
TSPAN9,OMM,1.810601228
BTBD7,OMM,0.275409835
MBTD1,OMM,0.232111283
LARS2,OMM,3.095686614
PIK3C2A,OMM,-0.187307788
ANLN,OMM,0.06003242
QPCTL,OMM,1.797224087
MAP4K3,OMM,-0.594812381
BRCA1,OMM,0.363608991
MBTPS2,OMM,1.352790089
EXTL3,OMM,1.122373784
ELOVL5,OMM,1.169850994
MAP4K5,OMM,0.253389578
MAN2B2,OMM,1.7781065
CLK1,OMM,-0.748364133
ANGEL1,OMM,1.869428844
DDX11,OMM,-0.254135942
UFL1,OMM,0.63780798
SLC30A9,OMM,0.478276399
COX15,OMM,0.060873968
ZMYND11,OMM,0.397363163
XYLT2,OMM,1.264167052
NUDCD3,OMM,0.601665028
CHDH,OMM,0.529383091
GLT8D1,OMM,0.822866221
ATP2C1,OMM,0.992871967
RALBP1,OMM,0.55691607
CNTN1,OMM,1.28408896
PHLDB1,OMM,0.238659979
MRE11A,OMM,0.268555489
SPAST,OMM,0.405938879
NRXN3,OMM,1.227609818
CPS1,OMM,3.715699881
SLC45A4,OMM,0.859318698
ZNF839,OMM,-0.046578646
ZDHHC6,OMM,0.393857953
RNH1,OMM,-0.887903867
RB1CC1,OMM,-0.03033837
ERP44,OMM,0.768999021
AKAP11,OMM,0.258855423
GCLM,OMM,-0.440909292
DEPDC1,OMM,0.074874859
SEC63,OMM,1.047062279
FAS,OMM,0.751095952
RNASET2,OMM,0.61051293
AGPAT4,OMM,0.901147084
MIPEP,OMM,1.803489642
VEZT,OMM,0.573830859
BRD9,OMM,-0.132295796
SNX1,OMM,0.021966744
BCLAF1,OMM,-0.220751522
SLC39A9,OMM,1.145206465
RABEP1,OMM,0.253018148
FAM13B,OMM,0.018711049
PNPLA6,OMM,1.02410523
ZCCHC8,OMM,-0.480906345
CHPF2,OMM,1.119020927
FUT8,OMM,0.886714245
UBA6,OMM,-0.188496004
ATP6V0A1,OMM,0.953114192
SLC4A7,OMM,0.833268937
VCL,OMM,1.534304275
ADSS,OMM,-0.505333893
TIMP2,OMM,2.023414446
RFC1,OMM,0.166604929
ZZZ3,OMM,0.089797438
MFAP3,OMM,1.255665131
MRI1,OMM,-0.160416267
AGA,OMM,0.285769703
BOD1L1,OMM,0.082410627
TRIO,OMM,0.025413225
VCAN,OMM,1.662104122
CLEC16A,OMM,0.606320524
ZFYVE16,OMM,0.744364935
RAI14,OMM,-0.018098627
PNKP,OMM,-0.318860389
PQLC2,OMM,0.65045945
CTNS,OMM,1.216297437
INPP4A,OMM,0.367426266
RETSAT,OMM,1.588595693
CUL7,OMM,0.174111363
PHKA2,OMM,-0.030687959
DSG2,OMM,1.421262365
OFD1,OMM,-0.289884714
GPM6B,OMM,1.325371844
YTHDC2,OMM,-0.096734614
TPR,OMM,0.04417689
SCML1,OMM,-0.130091274
MAP4,OMM,0.002896841
GOPC,OMM,-0.179535147
ZNF800,OMM,0.00937971
SNX29,OMM,0.674413979
KITLG,OMM,0.801911896
H6PD,OMM,1.974961455
LTBP1,OMM,1.432719054
RCN1,OMM,0.964671383
PTCD2,OMM,0.089903249
LIMA1,OMM,0.380269578
LETMD1,OMM,0.50091552
POLQ,OMM,0.218023054
MPHOSPH9,OMM,0.038691848
PLEKHA5,OMM,0.332916051
SIKE1,OMM,0.642980729
MSMO1,OMM,-0.070585665
TTC17,OMM,1.241688841
LAMA3,OMM,1.633478376
AP5M1,OMM,0.028474228
ANAPC4,OMM,-0.88466524
ARID4B,OMM,0.076570601
SDCCAG8,OMM,-0.456965938
FOXC1,OMM,0.301009051
PLEKHH1,OMM,-0.085976552
ATP9A,OMM,1.676155683
FAM168A,OMM,1.493533232
RELT,OMM,0.662182635
NOP58,OMM,-0.654041633
TAB2,OMM,0.398086875
USP36,OMM,0.001591246
KMT2C,OMM,0.399229487
MCOLN3,OMM,0.577893903
PUM2,OMM,-0.005198683
RC3H2,OMM,0.542692233
DCBLD2,OMM,1.239359729
SOAT1,OMM,1.215670056
ATP11B,OMM,1.427018279
SEC61A1,OMM,1.420983712
PPP1R12A,OMM,-0.030427033
POLR3E,OMM,-0.570146047
ATP2B4,OMM,1.656313134
ZC3H11A,OMM,0.393404282
NDC1,OMM,0.769284451
UNKL,OMM,0.241591668
ALDH18A1,OMM,3.395553873
TARBP1,OMM,-0.271304349
WNK1,OMM,0.226333236
CCAR1,OMM,0.141889631
PTPRU,OMM,1.119743633
QSER1,OMM,0.211819406
BCAT1,OMM,-0.543973547
PRDM6,OMM,0.364388553
TNK2,OMM,-0.045793862
MON2,OMM,-0.058047332
GPBP1,OMM,-0.006500008
WAPAL,OMM,-0.051169796
VMP1,OMM,1.157912913
APPBP2,OMM,0.212157606
AHRR,OMM,0.071321513
ZNF275,OMM,0.159808208
MTMR1,OMM,0.27713004
GPC1,OMM,1.806312149
TM7SF3,OMM,1.102165151
CDON,OMM,1.332875438
HIPK2,OMM,0.462830076
SUGP2,OMM,-0.052418036
SLC12A2,OMM,0.921908983
HMG20B,OMM,0.033891893
UHRF1BP1,OMM,0.362440325
PKN2,OMM,1.039590326
TRAM2,OMM,1.468214522
NTN1,OMM,1.741054493
ADAT1,OMM,0.389442164
SPEN,OMM,0.52100509
MAP2K4,OMM,0.344420628
SLK,OMM,0.573571293
CYB5R4,OMM,-0.232436479
ASB1,OMM,0.540001928
FAM107B,OMM,0.229581929
SLC9A7,OMM,1.426795713
FOXJ2,OMM,0.252048228
PPP2R5A,OMM,-0.194340878
ASPM,OMM,0.397921541
ZBTB11,OMM,-0.426731881
ATXN3,OMM,0.765829978
FGFR2,OMM,1.215432076
LRRC40,OMM,-1.116822269
ATG2B,OMM,0.005473879
ARFGEF1,OMM,0.78637998
KLF6,OMM,0.146747575
NEO1,OMM,1.670129414
TRAM1,OMM,0.548967984
TP53BP1,OMM,-0.083564123
IARS2,OMM,3.206144097
ROCK1,OMM,0.521064574
HYAL2,OMM,0.912348978
FGFR3,OMM,0.684349908
MEF2A,OMM,0.270188316
ACSL4,OMM,-0.228314364
PRR11,OMM,1.270093629
REEP1,OMM,1.065435556
ATP11A,OMM,1.18943025
POLR1A,OMM,0.181374715
IP6K2,OMM,-0.753405328
KIF2A,OMM,-0.059425665
TGFBR3,OMM,1.416477434
NEDD4,OMM,0.391311448
MAPK6,OMM,0.220105412
UFD1L,OMM,-0.946023983
LRP6,OMM,1.463750417
NUCB2,OMM,0.794158591
SLC44A1,OMM,1.184509515
TMEM260,OMM,1.52594392
SMG6,OMM,0.451973329
CLTCL1,OMM,-0.151533795
DGCR2,OMM,1.639697177
MNT,OMM,-0.045951375
ZXDC,OMM,-0.443485284
NDST1,OMM,0.982918964
AP3M2,OMM,-0.150481916
RAD18,OMM,0.018455848
ATP2B1,OMM,1.12219864
MGAT4A,OMM,1.006362865
SNX13,OMM,0.754582403
VASH1,OMM,0.605110952
SEL1L,OMM,1.592054367
